                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     21,                 1.2169,                0.89136,                0.90438,                0.88284,                0.55746,                0.71499,                0.42481,                 1.0548,                0.76594,                0.88683,               0.009208,               0.009208,               0.009208
                     22,                 1.2079,                0.86803,                 0.9076,                0.87746,                0.58965,                0.73037,                0.43554,                  1.128,                0.76337,                0.89677,              0.0091684,              0.0091684,              0.0091684
                     23,                 1.1765,                0.84928,                0.90868,                0.83627,                0.67054,                0.74954,                 0.4525,                 1.0045,                0.69711,                0.87986,              0.0091288,              0.0091288,              0.0091288
                     24,                 1.2295,                0.84364,                0.89533,                0.83933,                0.68261,                0.74696,                0.45295,                 1.0426,                0.71113,                 0.8774,              0.0090892,              0.0090892,              0.0090892
                     25,                 1.1416,                0.80976,                 0.8966,                0.86862,                0.66059,                0.74051,                0.47509,                 1.0155,                 0.6896,                0.89329,              0.0090496,              0.0090496,              0.0090496
                     26,                 1.1412,                0.79643,                0.90131,                0.86888,                0.62986,                0.75133,                0.45844,                 1.0469,                0.71775,                0.87689,                0.00901,                0.00901,                0.00901
                     27,                  1.181,                0.80303,                0.88966,                0.89993,                0.66225,                 0.7605,                0.47153,                0.99096,                0.67281,                0.88045,              0.0089704,              0.0089704,              0.0089704
                     28,                  1.127,                0.79382,                0.89032,                0.90798,                0.67222,                0.75964,                0.46313,                0.97364,                0.65655,                0.87591,              0.0089308,              0.0089308,              0.0089308
                     29,                 1.1507,                 0.7715,                0.88432,                0.90951,                0.67069,                 0.7551,                0.50024,                0.95372,                0.68248,                0.87411,              0.0088912,              0.0088912,              0.0088912
                     30,                 1.1006,                 0.7576,                 0.8801,                0.88748,                0.70153,                0.77061,                0.48876,                 1.0373,                0.64531,                0.87477,              0.0088516,              0.0088516,              0.0088516
                     31,                 1.1287,                0.74265,                0.88879,                0.93088,                0.67665,                0.77982,                0.50786,                0.97237,                 0.6304,                0.87781,               0.008812,               0.008812,               0.008812
                     32,                 1.1146,                0.73833,                0.88094,                0.80316,                0.67929,                0.75731,                0.49209,                0.94408,                 0.6463,                0.88042,              0.0087724,              0.0087724,              0.0087724
                     33,                 1.0921,                0.73449,                0.88306,                0.88914,                0.71286,                0.77164,                 0.5096,                0.94086,                0.64056,                0.87118,              0.0087328,              0.0087328,              0.0087328
                     34,                 1.0925,                0.73107,                0.88251,                0.91018,                0.70228,                0.77433,                0.50464,                0.95596,                0.60549,                0.87376,              0.0086932,              0.0086932,              0.0086932
                     35,                 1.0915,                0.71326,                0.88133,                0.91549,                0.69495,                0.78439,                   0.52,                0.94233,                0.61295,                0.86975,              0.0086536,              0.0086536,              0.0086536
                     36,                 1.0914,                0.71799,                0.87605,                0.88903,                0.69877,                0.77896,                0.51449,                0.88923,                0.59724,                0.86177,               0.008614,               0.008614,               0.008614
                     37,                 1.0835,                0.69667,                0.88183,                0.80144,                0.70663,                0.76898,                0.50686,                0.92738,                0.63283,                0.87203,              0.0085744,              0.0085744,              0.0085744
                     38,                 1.0691,                0.69516,                0.88036,                0.81114,                0.73999,                0.77322,                0.51052,                0.94198,                0.58938,                0.86901,              0.0085348,              0.0085348,              0.0085348
                     39,                 1.0626,                 0.6828,                0.88154,                0.86975,                0.74232,                0.79542,                0.52765,                0.93143,                0.58902,                0.87117,              0.0084952,              0.0084952,              0.0084952
                     40,                 1.0645,                0.67463,                0.87498,                0.89696,                0.73303,                0.78995,                0.51395,                0.98341,                0.59364,                0.86532,              0.0084556,              0.0084556,              0.0084556
                     41,                 1.0646,                0.67837,                0.87741,                0.88962,                0.69769,                0.77762,                0.51342,                 0.9153,                0.57832,                0.86666,               0.008416,               0.008416,               0.008416
                     42,                 1.0511,                0.67839,                0.87149,                0.80732,                0.72418,                0.77472,                 0.5109,                0.94376,                0.58636,                0.86478,              0.0083764,              0.0083764,              0.0083764
                     43,                 1.0345,                0.66861,                0.87386,                0.86613,                0.70238,                0.77112,                0.50848,                0.88524,                0.57055,                0.86372,              0.0083368,              0.0083368,              0.0083368
                     44,                  1.045,                0.66068,                0.86813,                0.87279,                0.69619,                0.77519,                0.50649,                0.91393,                0.57335,                0.86399,              0.0082972,              0.0082972,              0.0082972
                     45,                 1.0195,                0.65837,                0.87466,                 0.9236,                0.70539,                0.78697,                0.53696,                 0.8853,                0.56475,                0.86141,              0.0082576,              0.0082576,              0.0082576
                     46,                 1.0265,                0.64654,                0.86534,                0.93686,                0.69819,                 0.7914,                0.53499,                0.89014,                 0.5712,                0.86337,               0.008218,               0.008218,               0.008218
                     47,                 1.0041,                0.63963,                0.87255,                0.90643,                0.72802,                0.78402,                 0.5401,                0.88081,                0.54166,                0.85868,              0.0081784,              0.0081784,              0.0081784
                     48,                 1.0081,                0.64321,                0.86948,                 0.8861,                0.72927,                0.78857,                 0.5465,                0.83452,                 0.5497,                0.85453,              0.0081388,              0.0081388,              0.0081388
                     49,                0.98372,                0.63749,                0.87052,                0.91319,                0.72295,                0.78152,                0.52343,                0.90967,                0.56663,                0.86309,              0.0080992,              0.0080992,              0.0080992
                     50,                  1.041,                0.63909,                0.86525,                0.90881,                  0.744,                0.79196,                0.53079,                0.88586,                0.54789,                0.85704,              0.0080596,              0.0080596,              0.0080596
                     51,                 1.0056,                0.62324,                 0.8681,                0.81586,                0.73355,                0.78956,                0.52766,                0.85332,                0.55492,                0.86081,                0.00802,                0.00802,                0.00802
                     52,                 1.0181,                0.62843,                0.86657,                0.86818,                0.75452,                0.80138,                0.52583,                 0.8987,                0.57146,                0.86664,              0.0079804,              0.0079804,              0.0079804
                     53,                 1.0074,                0.62978,                0.86637,                0.83957,                0.72811,                0.78968,                0.52053,                0.91194,                0.56653,                0.85803,              0.0079408,              0.0079408,              0.0079408
                     54,                0.98528,                0.62646,                 0.8669,                0.85555,                0.72897,                0.79619,                0.54784,                0.84996,                0.54295,                0.85426,              0.0079012,              0.0079012,              0.0079012
                     55,                0.99399,                0.62107,                0.86435,                0.83929,                0.74355,                0.79127,                0.52164,                0.87639,                0.54763,                0.85801,              0.0078616,              0.0078616,              0.0078616
                     56,                 0.9753,                0.60986,                0.86732,                0.84599,                 0.7368,                0.78819,                0.52844,                0.84132,                0.54136,                0.85996,               0.007822,               0.007822,               0.007822
                     57,                 0.9786,                0.61588,                0.86281,                0.83307,                0.76253,                0.77229,                0.52245,                0.84162,                 0.5271,                0.85515,              0.0077824,              0.0077824,              0.0077824
                     58,                0.97743,                0.61868,                0.85999,                0.79597,                0.75362,                0.78207,                0.53336,                0.86157,                0.54185,                0.85533,              0.0077428,              0.0077428,              0.0077428
                     59,                0.95403,                0.58825,                0.85564,                0.80395,                0.77097,                0.79192,                0.55179,                0.84166,                0.52018,                0.85147,              0.0077032,              0.0077032,              0.0077032
                     60,                0.98064,                0.59088,                0.86074,                0.83012,                0.77433,                0.78676,                0.55373,                0.83529,                0.51066,                0.85018,              0.0076636,              0.0076636,              0.0076636
                     61,                0.95872,                0.59221,                0.86179,                0.89959,                 0.7469,                 0.7925,                0.54167,                 0.8324,                0.51618,                0.85408,               0.007624,               0.007624,               0.007624
                     62,                0.95363,                0.58905,                0.86367,                0.87924,                0.73842,                0.79217,                0.54015,                0.86418,                0.52042,                0.85224,              0.0075844,              0.0075844,              0.0075844
                     63,                0.96381,                0.58928,                0.85752,                0.79147,                0.76671,                0.79984,                0.53889,                0.82539,                0.51689,                0.85121,              0.0075448,              0.0075448,              0.0075448
                     64,                0.95654,                0.58569,                0.85964,                0.82391,                0.76092,                0.80526,                0.53788,                 0.8564,                0.51398,                0.85311,              0.0075052,              0.0075052,              0.0075052
                     65,                0.98127,                0.58948,                 0.8621,                0.86572,                0.75165,                0.80188,                0.53018,                 0.8565,                0.53946,                0.85921,              0.0074656,              0.0074656,              0.0074656
                     66,                0.96515,                  0.586,                0.86479,                0.81804,                0.74787,                0.79599,                0.54102,                0.84715,                 0.5184,                0.85134,               0.007426,               0.007426,               0.007426
                     67,                0.94678,                 0.5751,                 0.8545,                0.82488,                0.75189,                0.79425,                0.53706,                0.83807,                0.53452,                0.85342,              0.0073864,              0.0073864,              0.0073864
                     68,                0.97491,                 0.5845,                 0.8615,                0.85772,                0.73005,                0.79377,                0.54248,                 0.8393,                0.52268,                0.85537,              0.0073468,              0.0073468,              0.0073468
                     69,                0.95382,                0.57842,                0.85783,                0.82893,                0.71482,                0.78075,                0.53039,                0.83273,                0.53519,                0.84985,              0.0073072,              0.0073072,              0.0073072
                     70,                0.94451,                0.57033,                0.85258,                0.82967,                0.75273,                0.78144,                0.52987,                0.81586,                0.53276,                0.85162,              0.0072676,              0.0072676,              0.0072676
                     71,                0.93664,                0.56384,                0.86105,                0.87712,                0.75085,                0.81086,                  0.544,                0.83427,                 0.5214,                0.85362,               0.007228,               0.007228,               0.007228
                     72,                0.93855,                 0.5674,                0.85465,                0.83366,                0.78442,                 0.8134,                0.54359,                0.84808,                0.50955,                0.85169,              0.0071884,              0.0071884,              0.0071884
                     73,                0.93377,                 0.5658,                0.85479,                0.81271,                0.76501,                0.80133,                0.54222,                 0.8526,                0.51038,                0.85436,              0.0071488,              0.0071488,              0.0071488
                     74,                0.93603,                0.56719,                0.85648,                0.85342,                0.75452,                0.79423,                0.55266,                0.82914,                0.50721,                0.84917,              0.0071092,              0.0071092,              0.0071092
                     75,                0.94124,                0.56106,                0.84598,                0.86295,                0.73102,                0.80712,                0.54916,                0.83485,                0.51379,                0.85391,              0.0070696,              0.0070696,              0.0070696
                     76,                 0.9113,                0.54511,                 0.8511,                0.80353,                 0.7629,                 0.8031,                0.53319,                0.84858,                0.51135,                0.85465,                0.00703,                0.00703,                0.00703
                     77,                0.90397,                0.55297,                0.84965,                0.78556,                  0.797,                0.79745,                0.54532,                  0.807,                0.50475,                0.84854,              0.0069904,              0.0069904,              0.0069904
                     78,                 0.9328,                 0.5517,                0.85417,                0.82421,                 0.7909,                0.81202,                0.55005,                 0.8125,                0.49625,                0.85543,              0.0069508,              0.0069508,              0.0069508
                     79,                0.93104,                0.55162,                0.85238,                0.79955,                 0.7923,                0.80828,                0.55625,                 0.8159,                0.48863,                0.84983,              0.0069112,              0.0069112,              0.0069112
                     80,                0.91245,                0.54068,                0.84834,                0.87322,                0.78359,                0.81542,                0.55669,                0.81546,                0.48615,                0.84896,              0.0068716,              0.0068716,              0.0068716
                     81,                0.92181,                 0.5471,                0.85362,                0.85089,                0.78438,                0.81846,                 0.5591,                0.80329,                  0.497,                0.85115,               0.006832,               0.006832,               0.006832
                     82,                0.90314,                 0.5377,                0.84647,                0.82768,                0.76123,                0.81114,                0.55042,                0.82198,                  0.491,                0.84897,              0.0067924,              0.0067924,              0.0067924
                     83,                0.90846,                0.53513,                0.84966,                0.94997,                0.70785,                0.81518,                0.55949,                0.80454,                0.48976,                 0.8494,              0.0067528,              0.0067528,              0.0067528
                     84,                0.90069,                0.53881,                0.85055,                0.79245,                0.81707,                0.82179,                0.56701,                0.78901,                0.48317,                0.84857,              0.0067132,              0.0067132,              0.0067132
                     85,                0.86783,                0.53696,                0.85506,                0.83244,                0.79728,                0.82208,                0.56177,                0.81027,                0.48119,                 0.8467,              0.0066736,              0.0066736,              0.0066736
                     86,                0.93286,                0.53943,                0.84781,                0.84536,                0.76065,                0.81646,                0.56565,                0.82495,                0.49056,                0.84726,               0.006634,               0.006634,               0.006634
                     87,                0.90607,                 0.5314,                0.84694,                0.84121,                0.78074,                0.82149,                0.54936,                0.82729,                0.48841,                0.84963,              0.0065944,              0.0065944,              0.0065944
                     88,                0.90092,                 0.5304,                 0.8457,                0.81271,                0.75887,                0.80101,                0.54971,                0.83178,                0.50342,                  0.851,              0.0065548,              0.0065548,              0.0065548
                     89,                0.88527,                0.53848,                0.84754,                0.76869,                0.78095,                0.80044,                0.56183,                0.78014,                0.48528,                0.84891,              0.0065152,              0.0065152,              0.0065152
                     90,                0.89566,                0.52317,                0.84756,                0.79598,                0.77903,                0.79003,                0.54206,                0.81063,                0.50108,                0.85065,              0.0064756,              0.0064756,              0.0064756
                     91,                0.90071,                0.52721,                0.84377,                0.90582,                0.71041,                0.79092,                0.54904,                0.82138,                 0.5005,                0.84986,               0.006436,               0.006436,               0.006436
                     92,                0.90618,                0.52518,                0.84317,                0.90272,                 0.7182,                0.79927,                0.55327,                0.81877,                0.49447,                0.84942,              0.0063964,              0.0063964,              0.0063964
                     93,                0.88135,                0.52684,                0.85041,                 0.9247,                0.71911,                 0.8063,                0.54497,                0.80677,                0.49075,                0.85259,              0.0063568,              0.0063568,              0.0063568
                     94,                0.89367,                0.52307,                0.84375,                0.82137,                0.78524,                0.81049,                0.56114,                0.78061,                0.47517,                0.84439,              0.0063172,              0.0063172,              0.0063172
                     95,                0.87986,                0.51071,                0.84063,                0.77123,                0.78889,                0.81421,                0.54578,                0.82203,                0.48775,                0.84941,              0.0062776,              0.0062776,              0.0062776
                     96,                0.88316,                0.52083,                0.84803,                0.88315,                0.75669,                0.81238,                0.55429,                0.80345,                0.48414,                0.84832,               0.006238,               0.006238,               0.006238
                     97,                 0.8716,                0.50793,                 0.8447,                0.86741,                0.76623,                0.80566,                0.55996,                0.78916,                0.46521,                0.84523,              0.0061984,              0.0061984,              0.0061984
                     98,                0.88868,                0.51732,                0.84281,                0.84217,                0.75012,                0.80858,                0.56146,                0.80422,                 0.4822,                0.84651,              0.0061588,              0.0061588,              0.0061588
                     99,                0.87346,                0.51092,                0.84609,                0.89081,                0.72807,                0.80554,                0.57282,                0.79883,                0.47492,                0.84283,              0.0061192,              0.0061192,              0.0061192
                    100,                0.87912,                0.51522,                0.84748,                0.89722,                0.74913,                0.81496,                0.56798,                0.79309,                0.47181,                0.84598,              0.0060796,              0.0060796,              0.0060796
                    101,                0.87503,                0.50593,                 0.8422,                0.88308,                0.75418,                0.80927,                0.55837,                  0.779,                0.48047,                0.84426,                0.00604,                0.00604,                0.00604
                    102,                0.87559,                0.51216,                0.84203,                 0.8722,                0.75042,                0.81009,                0.55708,                0.80531,                0.48632,                0.84409,              0.0060004,              0.0060004,              0.0060004
                    103,                 0.8745,                0.51327,                0.84388,                0.84253,                0.78538,                0.81194,                0.56764,                0.78213,                0.46719,                0.84358,              0.0059608,              0.0059608,              0.0059608
                    104,                0.86344,                0.50335,                0.84251,                0.82216,                0.79406,                 0.8142,                0.56341,                 0.7943,                0.46384,                0.84601,              0.0059212,              0.0059212,              0.0059212
                    105,                0.82644,                0.49332,                0.84986,                0.80787,                0.77233,                0.81123,                0.57258,                0.77336,                 0.4602,                0.84351,              0.0058816,              0.0058816,              0.0058816
                    106,                0.86914,                0.51068,                0.84496,                0.85671,                0.77754,                0.81499,                0.56435,                0.82252,                0.46868,                0.84676,               0.005842,               0.005842,               0.005842
                    107,                0.86916,                 0.5012,                0.84124,                0.83892,                0.76909,                0.81672,                0.55938,                0.77404,                0.46316,                0.84251,              0.0058024,              0.0058024,              0.0058024
                    108,                 0.8433,                0.49788,                0.83763,                 0.8146,                0.78789,                0.81012,                0.56121,                0.77127,                0.46101,                0.84436,              0.0057628,              0.0057628,              0.0057628
                    109,                0.85191,                0.49472,                0.84399,                0.87835,                0.76428,                0.80934,                0.55668,                0.80178,                0.46911,                0.84671,              0.0057232,              0.0057232,              0.0057232
                    110,                0.86248,                0.50552,                0.84298,                0.79913,                0.78965,                0.80228,                0.55054,                0.78242,                0.47715,                0.84499,              0.0056836,              0.0056836,              0.0056836
                    111,                 0.8625,                0.49671,                0.84246,                 0.8262,                  0.799,                0.81422,                0.57202,                0.78461,                0.46108,                 0.8402,               0.005644,               0.005644,               0.005644
                    112,                 0.8664,                 0.4926,                 0.8359,                0.85203,                0.80448,                0.81994,                  0.571,                0.77374,                  0.454,                0.84114,              0.0056044,              0.0056044,              0.0056044
                    113,                0.87204,                0.49536,                0.84443,                0.82724,                0.81042,                0.81498,                0.56052,                 0.7893,                0.46267,                0.84318,              0.0055648,              0.0055648,              0.0055648
                    114,                0.85944,                0.49441,                0.84107,                0.83186,                0.79631,                0.81504,                 0.5597,                0.77472,                0.46767,                0.84504,              0.0055252,              0.0055252,              0.0055252
                    115,                0.86071,                0.48985,                0.83618,                0.83638,                0.78452,                0.81473,                0.55793,                0.77981,                0.45815,                0.84352,              0.0054856,              0.0054856,              0.0054856
                    116,                 0.8572,                0.49259,                0.83677,                0.86869,                0.78686,                0.82131,                0.56567,                0.78897,                 0.4518,                0.84435,               0.005446,               0.005446,               0.005446
                    117,                 0.8441,                0.49219,                0.83808,                 0.8624,                 0.7757,                0.81461,                0.57621,                0.75973,                0.45087,                0.84054,              0.0054064,              0.0054064,              0.0054064
                    118,                0.83836,                0.48368,                0.83794,                0.86236,                0.76683,                0.81084,                0.57005,                0.79078,                 0.4676,                0.84164,              0.0053668,              0.0053668,              0.0053668
                    119,                0.84684,                 0.4843,                0.83811,                0.83172,                0.77555,                0.82098,                 0.5785,                0.76394,                0.45477,                0.84081,              0.0053272,              0.0053272,              0.0053272
                    120,                0.85699,                0.48424,                0.84065,                0.81539,                0.77999,                0.81669,                0.58111,                0.77034,                0.45314,                0.83916,              0.0052876,              0.0052876,              0.0052876
                    121,                0.83842,                0.47853,                0.83805,                 0.7929,                0.79273,                0.80974,                0.56126,                0.79926,                 0.4677,                0.84511,               0.005248,               0.005248,               0.005248
                    122,                0.83742,                0.48235,                0.84106,                 0.8083,                0.79051,                0.81701,                0.57326,                0.76581,                0.45506,                0.83995,              0.0052084,              0.0052084,              0.0052084
                    123,                0.83863,                0.48058,                0.83781,                0.81075,                0.79007,                  0.808,                0.57248,                0.77413,                0.45785,                0.84295,              0.0051688,              0.0051688,              0.0051688
                    124,                0.85073,                0.48634,                0.83301,                0.80794,                0.79966,                0.80113,                0.57014,                0.75879,                0.45904,                0.84122,              0.0051292,              0.0051292,              0.0051292
                    125,                0.83082,                0.47831,                0.83289,                0.86843,                0.76812,                 0.8148,                0.56409,                0.77833,                0.45562,                0.84196,              0.0050896,              0.0050896,              0.0050896
                    126,                0.83526,                0.48022,                0.83715,                0.84289,                0.81816,                0.82066,                0.58016,                0.77249,                0.44642,                0.84251,                0.00505,                0.00505,                0.00505
                    127,                0.84241,                0.48052,                0.83673,                0.86058,                0.81301,                0.82466,                0.57003,                0.78897,                  0.443,                0.84226,              0.0050104,              0.0050104,              0.0050104
                    128,                0.82405,                0.47231,                0.83491,                0.84562,                0.81042,                0.82829,                0.58048,                0.79195,                0.45275,                0.84153,              0.0049708,              0.0049708,              0.0049708
                    129,                0.83612,                0.47588,                0.83513,                0.88732,                0.81016,                0.82664,                0.58175,                 0.7611,                0.44445,                0.84054,              0.0049312,              0.0049312,              0.0049312
                    130,                0.82404,                0.46784,                 0.8344,                0.88274,                0.79856,                 0.8304,                0.57726,                0.77527,                0.44405,                0.84031,              0.0048916,              0.0048916,              0.0048916
                    131,                0.83302,                0.47085,                0.83376,                0.84851,                0.81533,                0.82146,                0.56633,                0.77749,                0.44536,                0.84119,               0.004852,               0.004852,               0.004852
                    132,                0.82386,                0.46888,                0.83032,                 0.8442,                0.80227,                0.81959,                 0.5716,                0.76036,                 0.4433,                 0.8402,              0.0048124,              0.0048124,              0.0048124
                    133,                0.81022,                0.47513,                0.83413,                0.81972,                0.79606,                0.80785,                0.56727,                0.75482,                0.44995,                 0.8405,              0.0047728,              0.0047728,              0.0047728
                    134,                0.80725,                0.45993,                0.83715,                 0.8834,                0.77443,                0.80231,                 0.5647,                0.76851,                0.45205,                0.84154,              0.0047332,              0.0047332,              0.0047332
                    135,                0.82414,                0.46583,                0.83539,                0.90136,                0.75132,                0.81687,                0.57271,                0.76842,                0.44984,                0.84328,              0.0046936,              0.0046936,              0.0046936
                    136,                0.81985,                0.46684,                0.84011,                0.80258,                0.79734,                0.81324,                0.56867,                0.76632,                0.44468,                0.84213,               0.004654,               0.004654,               0.004654
                    137,                0.81186,                0.46057,                0.83224,                0.82757,                0.78431,                0.81725,                0.56826,                  0.763,                0.44949,                 0.8375,              0.0046144,              0.0046144,              0.0046144
                    138,                0.82334,                0.46869,                0.83589,                0.81673,                0.79814,                0.82219,                 0.5804,                0.76203,                0.44782,                0.83571,              0.0045748,              0.0045748,              0.0045748
                    139,                0.82507,                0.46563,                0.83267,                0.83882,                0.80167,                0.82292,                0.57071,                0.76515,                0.44063,                0.83845,              0.0045352,              0.0045352,              0.0045352
                    140,                0.81848,                0.46241,                0.83145,                0.83937,                0.79555,                0.81908,                0.57876,                0.75751,                0.43736,                0.83822,              0.0044956,              0.0044956,              0.0044956
                    141,                0.78811,                0.45437,                0.83734,                0.83238,                0.79743,                0.81631,                0.57918,                0.75963,                0.44642,                0.83806,               0.004456,               0.004456,               0.004456
                    142,                0.81035,                0.46532,                0.82986,                0.82646,                0.80315,                0.81241,                0.56966,                0.76606,                0.44032,                 0.8392,              0.0044164,              0.0044164,              0.0044164
                    143,                0.80981,                0.45892,                0.83246,                0.83223,                0.80453,                0.80569,                0.56474,                 0.7645,                0.43728,                0.84035,              0.0043768,              0.0043768,              0.0043768
                    144,                0.81722,                0.46034,                 0.8321,                0.83474,                  0.787,                0.80928,                0.57371,                0.74697,                0.43445,                0.83874,              0.0043372,              0.0043372,              0.0043372
                    145,                0.79987,                0.45828,                0.83273,                0.80438,                0.80845,                0.80695,                0.56365,                0.75687,                0.44001,                0.83972,              0.0042976,              0.0042976,              0.0042976
                    146,                0.81399,                0.46214,                 0.8337,                0.83304,                0.78043,                0.81021,                0.57016,                0.74523,                0.43043,                0.83677,               0.004258,               0.004258,               0.004258
                    147,                0.79336,                0.45047,                0.82975,                0.84636,                0.79247,                 0.8226,                0.57905,                0.75847,                0.43436,                0.83776,              0.0042184,              0.0042184,              0.0042184
                    148,                0.79489,                0.45261,                0.83402,                0.87397,                0.78738,                0.82839,                0.57295,                0.77273,                0.43781,                0.83908,              0.0041788,              0.0041788,              0.0041788
                    149,                0.78554,                0.45396,                 0.8341,                 0.8273,                 0.8197,                0.82897,                0.58977,                0.75976,                0.44642,                0.84119,              0.0041392,              0.0041392,              0.0041392
                    150,                0.80679,                0.45476,                0.83399,                0.82164,                0.83435,                0.82409,                0.58501,                0.74437,                0.43728,                0.83746,              0.0040996,              0.0040996,              0.0040996
                    151,                0.79744,                0.45326,                0.83017,                0.84601,                0.80649,                 0.8105,                0.57622,                0.74243,                 0.4329,                 0.8374,                0.00406,                0.00406,                0.00406
                    152,                 0.8025,                0.45784,                0.83517,                0.84595,                0.79767,                0.80885,                0.56295,                  0.755,                0.44151,                 0.8389,              0.0040204,              0.0040204,              0.0040204
                    153,                0.79851,                0.45621,                0.82878,                 0.8234,                0.82702,                0.81272,                0.57328,                0.76283,                0.43447,                0.83826,              0.0039808,              0.0039808,              0.0039808
                    154,                0.80073,                0.45014,                0.82568,                0.84086,                0.79997,                0.80994,                0.57105,                0.76137,                0.43441,                0.84097,              0.0039412,              0.0039412,              0.0039412
                    155,                0.79451,                0.44747,                0.83025,                0.89357,                0.78233,                0.81233,                0.58025,                0.74933,                0.43149,                0.83916,              0.0039016,              0.0039016,              0.0039016
                    156,                0.81566,                0.45044,                0.83239,                0.85538,                0.79834,                0.81744,                0.58408,                0.74211,                0.43116,                0.83854,               0.003862,               0.003862,               0.003862
                    157,                0.80161,                0.44989,                0.83052,                0.89178,                0.74503,                0.81446,                0.56906,                0.75585,                0.44733,                0.84076,              0.0038224,              0.0038224,              0.0038224
                    158,                0.80616,                0.45134,                0.82658,                0.85465,                0.78367,                0.81062,                0.57044,                0.75749,                0.43615,                0.83941,              0.0037828,              0.0037828,              0.0037828
