                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     14,                 2.1592,                 1.2919,                0.89035,                0.86429,                0.23041,                0.22827,                 0.0876,                  2.082,                  1.142,                0.90088,              0.0093565,              0.0093565,              0.0093565
                     15,                  2.106,                 1.2603,                0.88807,                0.84813,                0.22984,                0.24021,                0.09343,                 2.1562,                 1.1932,                0.89786,               0.009307,               0.009307,               0.009307
                     16,                 2.1377,                 1.2424,                0.87292,                 0.8813,                0.23613,                  0.257,                0.10418,                  2.043,                  1.203,                0.89634,              0.0092575,              0.0092575,              0.0092575
                     17,                 2.0631,                 1.2059,                0.87158,                0.63284,                0.27554,                0.28986,                0.11382,                 2.0275,                 1.0387,                0.88397,               0.009208,               0.009208,               0.009208
                     18,                 2.0517,                 1.1893,                0.86883,                0.58838,                0.26816,                0.28798,                0.12841,                 1.8079,                 1.0294,                0.88122,              0.0091585,              0.0091585,              0.0091585
                     19,                 2.0316,                 1.1869,                0.86829,                0.61902,                0.28708,                0.30671,                0.11323,                 2.1402,                 1.0796,                0.87702,               0.009109,               0.009109,               0.009109
                     20,                 2.0318,                 1.1487,                0.86714,                0.74896,                0.31696,                0.36058,                0.15557,                 1.8519,                0.95126,                0.86227,              0.0090595,              0.0090595,              0.0090595
                     21,                 1.9961,                 1.1398,                0.86171,                 0.7128,                0.34643,                0.36961,                0.16051,                 1.7624,                 0.9857,                0.86924,                0.00901,                0.00901,                0.00901
                     22,                 1.9616,                 1.1183,                0.86561,                0.70837,                0.35907,                0.40093,                0.17739,                 1.8363,                0.93789,                0.86173,              0.0089605,              0.0089605,              0.0089605
                     23,                 1.9415,                 1.0901,                0.86171,                0.71191,                0.41133,                0.44323,                0.18037,                  1.829,                0.94076,                0.86477,               0.008911,               0.008911,               0.008911
                     24,                 1.8808,                 1.0803,                0.86385,                0.71767,                 0.4085,                0.43032,                  0.184,                 1.7757,                0.98292,                0.86353,              0.0088615,              0.0088615,              0.0088615
                     25,                 1.8937,                 1.0574,                0.85731,                0.75484,                  0.431,                0.45198,                 0.1873,                 1.7355,                0.90811,                0.85835,               0.008812,               0.008812,               0.008812
                     26,                 1.8452,                 1.0255,                0.85425,                0.76447,                0.40384,                0.44822,                0.19794,                 1.7519,                0.89336,                0.86914,              0.0087625,              0.0087625,              0.0087625
                     27,                 1.8556,                 1.0073,                0.85401,                0.85721,                0.41592,                0.48677,                0.21757,                 1.6652,                0.86231,                0.85796,               0.008713,               0.008713,               0.008713
                     28,                 1.8533,                 1.0118,                0.85396,                0.84746,                 0.4361,                0.49978,                0.22415,                  1.679,                0.85688,                 0.8524,              0.0086635,              0.0086635,              0.0086635
                     29,                 1.7724,                0.99504,                0.84642,                0.74725,                0.42308,                0.47406,                0.22246,                 1.6476,                0.83679,                0.86264,               0.008614,               0.008614,               0.008614
                     30,                 1.7731,                0.97013,                0.84771,                 0.7793,                0.42773,                0.48807,                0.22563,                 1.6481,                0.82538,                0.84858,              0.0085645,              0.0085645,              0.0085645
                     31,                 1.7803,                0.99717,                0.85058,                0.73798,                0.44133,                0.46246,                0.19905,                 1.8583,                0.89857,                0.85966,               0.008515,               0.008515,               0.008515
                     32,                 1.8429,                 1.0021,                0.84599,                0.75161,                0.45105,                0.49578,                0.21889,                 1.8051,                0.88749,                0.86043,              0.0084655,              0.0084655,              0.0084655
                     33,                 1.7809,                0.98893,                0.84726,                0.77535,                0.47338,                0.50956,                0.23559,                 1.6457,                0.81423,                0.85453,               0.008416,               0.008416,               0.008416
                     34,                 1.8036,                0.96902,                0.85103,                0.84217,                0.46681,                0.53026,                0.24868,                  1.576,                0.78036,                  0.855,              0.0083665,              0.0083665,              0.0083665
                     35,                 1.7487,                0.93273,                0.83622,                 0.8445,                0.47455,                0.53161,                0.24581,                 1.6987,                0.80432,                0.85994,               0.008317,               0.008317,               0.008317
                     36,                 1.7919,                0.93542,                0.84024,                0.88281,                0.42144,                0.52368,                 0.2397,                  1.645,                0.80083,                0.85797,              0.0082675,              0.0082675,              0.0082675
                     37,                 1.7596,                0.92224,                0.84587,                0.80879,                0.47048,                0.50975,                0.22727,                 1.7699,                0.82055,                0.85732,               0.008218,               0.008218,               0.008218
                     38,                  1.742,                0.92552,                 0.8461,                0.84692,                0.45952,                0.52136,                0.25912,                 1.5512,                0.75356,                0.84921,              0.0081685,              0.0081685,              0.0081685
                     39,                 1.7499,                0.92417,                0.83885,                0.82363,                0.48607,                0.53543,                0.25934,                 1.5644,                0.76484,                0.85027,               0.008119,               0.008119,               0.008119
                     40,                 1.6913,                0.89498,                0.83921,                0.87348,                0.47743,                0.54483,                0.25943,                 1.6123,                0.78871,                0.84839,              0.0080695,              0.0080695,              0.0080695
                     41,                 1.6995,                0.90333,                0.83881,                0.87566,                0.44639,                0.52666,                0.25459,                 1.5751,                0.77353,                 0.8529,                0.00802,                0.00802,                0.00802
                     42,                 1.7402,                0.89152,                0.83595,                0.86312,                0.45032,                0.54011,                0.26174,                 1.6173,                0.76336,                0.84273,              0.0079705,              0.0079705,              0.0079705
                     43,                 1.7094,                0.89538,                 0.8348,                0.85515,                0.44241,                 0.5157,                0.24432,                 1.5747,                0.74525,                0.84777,               0.007921,               0.007921,               0.007921
                     44,                  1.642,                 0.8583,                0.84024,                0.86134,                0.43928,                0.52068,                0.24724,                 1.6021,                0.74004,                0.85312,              0.0078715,              0.0078715,              0.0078715
                     45,                 1.6609,                0.85364,                0.83194,                0.81184,                0.46083,                0.51742,                0.25835,                 1.5353,                 0.7513,                0.84002,               0.007822,               0.007822,               0.007822
                     46,                 1.6649,                0.86612,                0.82769,                0.82459,                0.46579,                0.53035,                0.25713,                 1.6726,                0.77283,                 0.8493,              0.0077725,              0.0077725,              0.0077725
                     47,                  1.661,                0.85515,                 0.8362,                0.85098,                0.46708,                0.53709,                 0.2606,                 1.5374,                0.72484,                 0.8501,               0.007723,               0.007723,               0.007723
                     48,                 1.5897,                0.82731,                0.83802,                0.84615,                 0.4876,                0.54132,                0.27503,                 1.5092,                0.71181,                0.84568,              0.0076735,              0.0076735,              0.0076735
                     49,                 1.6233,                0.83595,                0.83131,                0.82107,                0.47181,                 0.5272,                0.25687,                 1.6156,                 0.7207,                0.85597,               0.007624,               0.007624,               0.007624
                     50,                 1.6387,                0.83527,                0.83025,                0.85992,                0.45609,                0.54783,                0.29093,                  1.472,                0.68686,                0.84368,              0.0075745,              0.0075745,              0.0075745
                     51,                 1.6204,                0.82627,                0.83538,                0.87599,                0.46423,                 0.5448,                0.28826,                 1.5137,                0.68135,                0.84056,               0.007525,               0.007525,               0.007525
                     52,                  1.576,                 0.8128,                0.83333,                0.82524,                0.47923,                0.55375,                0.27731,                 1.5625,                0.70153,                0.84031,              0.0074755,              0.0074755,              0.0074755
                     53,                  1.625,                0.82836,                0.82679,                0.79567,                0.48455,                0.54192,                0.26898,                 1.5429,                0.70271,                 0.8383,               0.007426,               0.007426,               0.007426
                     54,                 1.5899,                0.83731,                0.83072,                 0.8191,                0.48475,                0.55176,                0.29087,                 1.4799,                0.69298,                0.84218,              0.0073765,              0.0073765,              0.0073765
                     55,                 1.5506,                0.81753,                0.83629,                 0.8614,                0.46988,                0.55403,                0.29315,                 1.4772,                0.68554,                0.84362,               0.007327,               0.007327,               0.007327
                     56,                 1.5712,                0.82158,                0.82902,                0.81679,                0.47903,                0.55278,                0.29331,                 1.4653,                0.67467,                 0.8444,              0.0072775,              0.0072775,              0.0072775
                     57,                 1.5812,                0.81673,                0.82693,                0.83526,                0.46835,                0.55219,                0.29375,                 1.4819,                 0.6735,                 0.8351,               0.007228,               0.007228,               0.007228
                     58,                 1.5753,                0.79608,                0.82935,                0.85958,                0.49334,                0.56408,                0.30055,                 1.4531,                0.67598,                 0.8427,              0.0071785,              0.0071785,              0.0071785
                     59,                 1.6047,                0.81314,                0.83176,                0.88555,                0.47467,                0.56084,                0.29857,                 1.4776,                0.68429,                 0.8448,               0.007129,               0.007129,               0.007129
                     60,                 1.5884,                0.78856,                0.82822,                0.83983,                0.50475,                0.56192,                0.28967,                 1.5126,                 0.6942,                0.84055,              0.0070795,              0.0070795,              0.0070795
                     61,                  1.572,                0.79405,                0.82308,                0.88157,                0.47818,                0.56073,                0.30337,                 1.4333,                0.68229,                0.83671,                0.00703,                0.00703,                0.00703
                     62,                 1.5146,                0.77711,                0.82325,                 0.8811,                0.49591,                0.57899,                0.29528,                 1.4688,                0.66477,                 0.8326,              0.0069805,              0.0069805,              0.0069805
                     63,                 1.5322,                0.77374,                0.82937,                0.83129,                 0.4768,                0.53826,                0.26569,                 1.6151,                0.70284,                0.84989,               0.006931,               0.006931,               0.006931
                     64,                 1.5124,                0.78561,                0.82606,                0.82539,                0.46745,                0.52971,                0.26307,                 1.5503,                0.70248,                0.84231,              0.0068815,              0.0068815,              0.0068815
                     65,                 1.5385,                0.77613,                0.82589,                0.81248,                0.50065,                0.56069,                0.30247,                 1.4261,                0.64514,                0.83691,               0.006832,               0.006832,               0.006832
                     66,                 1.4926,                0.77627,                0.83017,                0.89184,                0.47159,                0.57301,                0.29002,                 1.4966,                0.66366,                 0.8431,              0.0067825,              0.0067825,              0.0067825
                     67,                 1.5336,                0.77158,                0.82722,                0.87473,                0.48298,                0.56242,                0.29548,                 1.4118,                0.65474,                0.83646,               0.006733,               0.006733,               0.006733
                     68,                 1.5097,                0.76196,                0.82664,                0.87599,                0.47314,                0.56378,                0.29948,                   1.43,                0.65203,                0.83508,              0.0066835,              0.0066835,              0.0066835
                     69,                 1.5419,                0.77239,                0.82751,                0.86026,                0.49666,                0.58016,                0.30466,                 1.4378,                0.65409,                0.83657,               0.006634,               0.006634,               0.006634
                     70,                 1.5216,                0.75784,                0.82277,                0.83499,                0.51265,                0.56848,                0.30766,                 1.4444,                0.65539,                 0.8382,              0.0065845,              0.0065845,              0.0065845
                     71,                 1.4877,                0.75537,                0.82557,                0.89343,                 0.4775,                0.58032,                0.29504,                 1.5167,                0.66761,                0.84343,               0.006535,               0.006535,               0.006535
                     72,                 1.4838,                0.74894,                0.82458,                 0.8942,                0.48852,                0.58887,                0.31354,                 1.4328,                0.64381,                0.83522,              0.0064855,              0.0064855,              0.0064855
                     73,                 1.5182,                0.75459,                0.82461,                0.87127,                0.50303,                0.58186,                0.31995,                 1.3967,                0.63627,                0.83245,               0.006436,               0.006436,               0.006436
                     74,                 1.4916,                0.75079,                0.81784,                0.89283,                0.48713,                0.58509,                0.31542,                 1.3857,                0.64208,                0.83285,              0.0063865,              0.0063865,              0.0063865
                     75,                 1.4925,                0.75139,                0.81981,                0.91225,                 0.4948,                 0.5973,                0.33033,                 1.3628,                0.61793,                0.83066,               0.006337,               0.006337,               0.006337
                     76,                 1.4771,                  0.742,                0.82106,                0.89805,                0.50805,                0.59435,                 0.3203,                 1.3924,                0.62216,                0.82828,              0.0062875,              0.0062875,              0.0062875
                     77,                 1.4896,                0.74635,                0.81801,                0.83923,                0.50086,                0.57551,                 0.3229,                 1.3624,                0.62024,                0.83244,               0.006238,               0.006238,               0.006238
                     78,                 1.4798,                0.74839,                0.81806,                0.85541,                0.51242,                0.58092,                0.30773,                 1.4375,                0.64364,                0.82809,              0.0061885,              0.0061885,              0.0061885
                     79,                 1.4479,                0.73352,                0.81881,                0.81315,                0.52528,                0.57004,                0.31536,                 1.4013,                0.63961,                0.83279,               0.006139,               0.006139,               0.006139
                     80,                 1.4638,                0.74438,                0.81867,                0.80492,                0.52735,                0.57396,                0.30814,                 1.3833,                0.64907,                0.83241,              0.0060895,              0.0060895,              0.0060895
                     81,                 1.4538,                0.73357,                0.81856,                0.79299,                0.52702,                0.58208,                0.31281,                 1.3986,                0.62869,                 0.8323,                0.00604,                0.00604,                0.00604
                     82,                 1.4767,                0.73532,                0.81574,                0.83203,                0.52452,                0.58143,                0.31561,                 1.3867,                0.63033,                0.83212,              0.0059905,              0.0059905,              0.0059905
                     83,                 1.4775,                0.73102,                0.81404,                0.87606,                0.51803,                0.60132,                0.33562,                 1.3361,                0.62426,                0.82891,               0.005941,               0.005941,               0.005941
                     84,                 1.4559,                0.72377,                  0.813,                0.86412,                0.56068,                0.61423,                0.33536,                   1.36,                 0.6376,                0.82912,              0.0058915,              0.0058915,              0.0058915
                     85,                 1.4601,                0.72654,                0.82078,                0.87239,                0.54567,                0.61261,                0.33303,                 1.3285,                0.61002,                0.82692,               0.005842,               0.005842,               0.005842
                     86,                 1.3992,                0.70501,                0.81927,                0.86946,                0.50845,                0.58744,                0.31945,                 1.4026,                0.62759,                 0.8328,              0.0057925,              0.0057925,              0.0057925
                     87,                 1.4168,                0.70717,                0.81736,                0.87732,                0.51943,                0.60244,                0.32977,                 1.3015,                0.60335,                0.82748,               0.005743,               0.005743,               0.005743
                     88,                 1.4598,                0.72097,                0.81714,                0.92436,                0.50583,                0.61207,                0.33366,                 1.3181,                0.61287,                0.82575,              0.0056935,              0.0056935,              0.0056935
                     89,                 1.4293,                0.72563,                0.81277,                0.85019,                0.54365,                 0.6034,                0.32407,                 1.3459,                0.62126,                 0.8294,               0.005644,               0.005644,               0.005644
                     90,                 1.4552,                 0.7176,                0.81452,                0.86052,                0.53633,                0.59835,                0.32456,                 1.3497,                0.61703,                0.83233,              0.0055945,              0.0055945,              0.0055945
                     91,                 1.4017,                0.69699,                0.82491,                0.85475,                0.56376,                0.61463,                0.33982,                 1.3341,                0.61294,                0.82814,               0.005545,               0.005545,               0.005545
                     92,                 1.4306,                0.70513,                0.80975,                0.86774,                0.54583,                0.61852,                0.33865,                 1.3463,                 0.6174,                0.82724,              0.0054955,              0.0054955,              0.0054955
                     93,                 1.4217,                0.71476,                  0.813,                0.84886,                0.54222,                0.60729,                0.33305,                 1.3455,                0.62057,                 0.8292,               0.005446,               0.005446,               0.005446
                     94,                 1.4149,                0.69953,                0.81302,                0.86755,                0.54666,                0.60425,                 0.3411,                 1.3108,                0.59187,                0.82653,              0.0053965,              0.0053965,              0.0053965
                     95,                 1.3996,                0.70211,                0.81279,                0.91213,                0.46737,                0.57823,                0.30775,                 1.3929,                 0.6258,                0.83721,               0.005347,               0.005347,               0.005347
                     96,                  1.396,                0.69775,                0.80764,                0.86405,                0.49152,                0.57494,                 0.3134,                 1.3696,                0.61218,                0.83198,              0.0052975,              0.0052975,              0.0052975
                     97,                 1.3886,                0.70408,                0.81577,                0.84518,                0.54863,                0.58886,                0.32923,                 1.3253,                0.59561,                0.82912,               0.005248,               0.005248,               0.005248
                     98,                 1.3959,                0.69536,                0.81452,                0.85128,                 0.5469,                0.59903,                0.34094,                 1.2978,                0.58569,                0.82411,              0.0051985,              0.0051985,              0.0051985
                     99,                  1.382,                0.68903,                0.81385,                0.84439,                0.52984,                0.60029,                0.33373,                 1.3344,                0.60896,                0.82735,               0.005149,               0.005149,               0.005149
                    100,                    1.4,                0.69179,                0.80968,                0.85429,                0.54326,                0.60177,                0.33265,                 1.3376,                0.59768,                0.82601,              0.0050995,              0.0050995,              0.0050995
                    101,                 1.3878,                0.69445,                 0.8146,                0.83395,                 0.5554,                0.60413,                0.33042,                  1.324,                0.59468,                0.82414,                0.00505,                0.00505,                0.00505
                    102,                 1.3894,                0.68939,                0.81373,                0.85115,                0.52396,                0.59857,                0.33031,                  1.315,                0.60668,                0.82373,              0.0050005,              0.0050005,              0.0050005
                    103,                 1.4024,                0.69791,                0.81102,                0.90075,                0.51492,                0.61276,                0.33363,                 1.3091,                0.58551,                0.82369,               0.004951,               0.004951,               0.004951
                    104,                 1.3751,                0.67829,                0.81084,                0.90672,                0.51437,                0.61059,                0.34649,                 1.2706,                0.58186,                0.82235,              0.0049015,              0.0049015,              0.0049015
                    105,                 1.3366,                 0.6789,                0.81352,                0.90032,                0.49831,                0.59813,                0.33035,                 1.2917,                0.59465,                0.82442,               0.004852,               0.004852,               0.004852
                    106,                 1.3669,                0.69504,                0.81003,                0.81319,                 0.5642,                0.60097,                 0.3346,                 1.2903,                0.59574,                0.82214,              0.0048025,              0.0048025,              0.0048025
                    107,                 1.3703,                0.67248,                0.80903,                0.82477,                 0.5247,                0.57816,                0.31382,                 1.3077,                0.60574,                0.82268,               0.004753,               0.004753,               0.004753
                    108,                 1.3988,                0.69764,                0.81051,                0.86339,                0.51716,                0.60104,                0.33833,                 1.2804,                0.59802,                0.82069,              0.0047035,              0.0047035,              0.0047035
                    109,                 1.4176,                0.69485,                0.81396,                0.88245,                0.53623,                0.61622,                0.34702,                 1.2568,                0.58866,                0.82015,               0.004654,               0.004654,               0.004654
                    110,                 1.3941,                0.68078,                0.81575,                0.88573,                0.52146,                0.60967,                0.34295,                 1.3168,                0.60097,                0.82251,              0.0046045,              0.0046045,              0.0046045
                    111,                  1.378,                0.70167,                0.81163,                0.86223,                0.53547,                0.61399,                0.34465,                 1.2771,                0.59646,                0.82052,               0.004555,               0.004555,               0.004555
                    112,                 1.3591,                0.68598,                0.80668,                0.88062,                0.54668,                0.61615,                0.35197,                 1.2847,                 0.5873,                 0.8209,              0.0045055,              0.0045055,              0.0045055
                    113,                 1.3945,                0.69053,                0.80621,                0.92007,                0.49809,                0.60433,                0.34625,                 1.2813,                0.60024,                0.82213,               0.004456,               0.004456,               0.004456
                    114,                 1.3948,                0.69908,                0.80678,                0.87857,                0.50818,                0.60296,                0.33657,                 1.3088,                  0.613,                0.82119,              0.0044065,              0.0044065,              0.0044065
                    115,                 1.3854,                0.69117,                0.80516,                0.91554,                0.50521,                0.60909,                0.34726,                 1.2673,                0.59306,                0.81922,               0.004357,               0.004357,               0.004357
                    116,                  1.391,                0.68672,                0.80252,                0.91173,                0.52274,                 0.6131,                0.34945,                  1.283,                0.58514,                0.82033,              0.0043075,              0.0043075,              0.0043075
                    117,                 1.3607,                0.67933,                0.80656,                0.91474,                0.52536,                0.60982,                0.34447,                 1.2816,                0.58845,                0.82074,               0.004258,               0.004258,               0.004258
                    118,                 1.3752,                0.69718,                0.80764,                  0.903,                0.52298,                0.61197,                0.34308,                 1.2844,                0.59942,                0.81977,              0.0042085,              0.0042085,              0.0042085
                    119,                 1.3608,                0.66944,                0.80861,                0.90027,                0.51654,                0.60066,                0.34444,                 1.2741,                0.58836,                0.81929,               0.004159,               0.004159,               0.004159
                    120,                 1.3358,                0.67845,                0.80547,                0.88867,                0.52666,                 0.6154,                0.35646,                 1.2425,                0.58803,                0.82027,              0.0041095,              0.0041095,              0.0041095
                    121,                 1.3351,                0.67537,                0.80815,                0.91046,                 0.5196,                0.61071,                0.35118,                 1.2602,                0.59331,                0.81886,                0.00406,                0.00406,                0.00406
                    122,                 1.3665,                0.67853,                0.80243,                0.89719,                0.53824,                0.61756,                0.35971,                 1.2747,                0.59005,                 0.8204,              0.0040105,              0.0040105,              0.0040105
                    123,                 1.3644,                0.68431,                0.80743,                0.94035,                0.52205,                0.62536,                0.35901,                 1.2986,                  0.596,                0.81759,               0.003961,               0.003961,               0.003961
                    124,                 1.3303,                0.66846,                0.80435,                0.93479,                0.52236,                0.62332,                0.36115,                 1.2964,                0.59631,                0.81608,              0.0039115,              0.0039115,              0.0039115
                    125,                 1.3673,                 0.6899,                0.80436,                0.86546,                0.53324,                0.59736,                0.33048,                 1.3136,                0.60091,                0.81984,               0.003862,               0.003862,               0.003862
                    126,                 1.3383,                0.68116,                0.80818,                0.85013,                0.52887,                0.60201,                0.33349,                 1.2699,                 0.6012,                0.81855,              0.0038125,              0.0038125,              0.0038125
                    127,                 1.3539,                0.67883,                0.80496,                 0.8788,                0.55614,                0.62233,                0.35626,                 1.2569,                0.60126,                0.81874,               0.003763,               0.003763,               0.003763
                    128,                 1.3593,                0.68894,                0.80511,                0.88562,                0.55881,                0.62581,                0.35433,                 1.2633,                 0.5952,                0.81985,              0.0037135,              0.0037135,              0.0037135
                    129,                 1.3661,                0.67652,                0.80793,                0.94892,                0.50013,                0.61443,                0.34855,                 1.2763,                0.59366,                 0.8204,               0.003664,               0.003664,               0.003664
                    130,                 1.3259,                0.67007,                0.80237,                0.89716,                0.53483,                0.61362,                0.35607,                  1.258,                0.58664,                0.81667,              0.0036145,              0.0036145,              0.0036145
                    131,                 1.3207,                0.65773,                0.80568,                0.88394,                0.55654,                0.62657,                0.36769,                 1.2592,                0.59149,                0.81539,               0.003565,               0.003565,               0.003565
                    132,                 1.3241,                0.66606,                0.80174,                0.88485,                0.58874,                0.63617,                0.36416,                 1.2716,                0.59918,                0.81602,              0.0035155,              0.0035155,              0.0035155
                    133,                 1.3265,                0.66311,                0.80113,                0.88162,                 0.5659,                0.62704,                0.36076,                 1.2515,                0.59619,                0.81626,               0.003466,               0.003466,               0.003466
                    134,                 1.3023,                0.65414,                0.80038,                0.89971,                0.51654,                0.61643,                0.34579,                 1.2779,                0.59416,                0.81877,              0.0034165,              0.0034165,              0.0034165
                    135,                  1.317,                0.66461,                0.80212,                0.89044,                0.55686,                 0.6214,                0.36668,                 1.2508,                0.57802,                0.81547,               0.003367,               0.003367,               0.003367
                    136,                 1.3137,                   0.65,                0.79905,                0.90674,                0.55023,                0.62576,                0.37022,                 1.2306,                  0.572,                  0.814,              0.0033175,              0.0033175,              0.0033175
                    137,                 1.3353,                0.65662,                0.79844,                0.87681,                0.56145,                0.62665,                0.36541,                 1.2491,                0.58884,                0.81659,               0.003268,               0.003268,               0.003268
                    138,                 1.3203,                0.66357,                0.80045,                0.94345,                0.52226,                0.62657,                0.37291,                 1.2342,                0.56742,                0.81509,              0.0032185,              0.0032185,              0.0032185
                    139,                  1.328,                0.65305,                0.79663,                0.86866,                0.54889,                0.61941,                0.35511,                  1.319,                0.58135,                0.82055,               0.003169,               0.003169,               0.003169
                    140,                 1.3258,                0.65385,                0.79833,                0.86997,                  0.553,                0.62909,                0.36608,                 1.2764,                0.56872,                0.81749,              0.0031195,              0.0031195,              0.0031195
                    141,                 1.3463,                0.66698,                0.79578,                0.87815,                 0.5635,                0.63254,                0.36228,                 1.2535,                0.56487,                0.81574,                0.00307,                0.00307,                0.00307
                    142,                 1.3324,                0.65966,                 0.7958,                0.86741,                0.58783,                0.63586,                0.37047,                 1.2277,                0.55634,                0.81297,              0.0030205,              0.0030205,              0.0030205
                    143,                 1.2899,                0.63553,                0.79721,                0.87279,                0.55437,                0.62875,                 0.3739,                 1.2408,                0.55704,                0.81261,               0.002971,               0.002971,               0.002971
                    144,                 1.3127,                0.63882,                 0.7979,                0.88245,                0.55098,                0.62221,                0.36816,                 1.2489,                0.56268,                0.81158,              0.0029215,              0.0029215,              0.0029215
                    145,                 1.2846,                0.63882,                0.80104,                0.89783,                0.55376,                 0.6259,                0.36278,                 1.2503,                0.56532,                0.81214,               0.002872,               0.002872,               0.002872
                    146,                 1.2704,                0.63166,                0.79818,                0.90336,                 0.5459,                0.62898,                0.37019,                 1.2474,                 0.5595,                0.81239,              0.0028225,              0.0028225,              0.0028225
                    147,                 1.2876,                0.63068,                0.80024,                0.87077,                 0.5783,                0.62823,                0.37242,                 1.2389,                0.56503,                0.81209,               0.002773,               0.002773,               0.002773
                    148,                 1.2713,                0.62049,                0.80332,                0.86125,                0.57822,                0.63247,                 0.3739,                  1.229,                0.56218,                0.81139,              0.0027235,              0.0027235,              0.0027235
                    149,                 1.2727,                0.62423,                0.79933,                0.91655,                0.54386,                0.63207,                0.37096,                 1.2719,                0.57098,                0.81209,               0.002674,               0.002674,               0.002674
                    150,                 1.2879,                0.63217,                0.79964,                   0.91,                0.53865,                0.62413,                0.36585,                 1.2494,                0.56257,                0.81221,              0.0026245,              0.0026245,              0.0026245
                    151,                 1.3132,                0.64505,                0.79593,                0.92894,                0.53315,                0.62555,                0.36227,                 1.2334,                0.55117,                 0.8118,               0.002575,               0.002575,               0.002575
                    152,                 1.2793,                0.62915,                0.80003,                0.91201,                0.56004,                0.63524,                0.37022,                 1.2175,                 0.5459,                 0.8104,              0.0025255,              0.0025255,              0.0025255
                    153,                 1.2679,                0.62479,                0.79561,                0.94631,                0.53663,                0.63991,                0.37546,                 1.2367,                0.54705,                0.80983,               0.002476,               0.002476,               0.002476
                    154,                 1.2981,                0.62868,                0.79025,                 0.9265,                0.56227,                0.64524,                0.37882,                 1.2057,                 0.5357,                 0.8107,              0.0024265,              0.0024265,              0.0024265
                    155,                 1.2961,                0.64193,                0.79524,                0.89757,                0.58036,                0.64146,                0.37095,                 1.2065,                0.53925,                0.81022,               0.002377,               0.002377,               0.002377
                    156,                 1.2586,                0.62715,                0.79357,                0.90084,                0.57055,                0.63638,                0.36813,                 1.2271,                0.54629,                0.81115,              0.0023275,              0.0023275,              0.0023275
                    157,                 1.3207,                0.64597,                0.79245,                0.90202,                  0.581,                 0.6383,                0.37469,                  1.214,                0.55636,                0.80878,               0.002278,               0.002278,               0.002278
                    158,                 1.2697,                0.63027,                0.79171,                 0.8978,                0.55439,                0.63682,                0.37228,                  1.206,                0.53764,                0.80816,              0.0022285,              0.0022285,              0.0022285
