                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     48,                0.84002,                0.43612,                0.84279,                0.86961,                0.82203,                0.86697,                0.60121,                0.79146,                0.43788,                0.84984,              0.0076735,              0.0076735,              0.0076735
                     49,                0.86041,                0.44626,                0.83977,                0.88273,                0.83475,                0.86027,                0.59206,                0.81964,                0.43936,                 0.8521,               0.007624,               0.007624,               0.007624
                     50,                0.85252,                0.44592,                0.83826,                0.84233,                0.81022,                0.85527,                 0.6054,                0.81382,                0.45144,                0.85075,              0.0075745,              0.0075745,              0.0075745
                     51,                0.85145,                0.44137,                0.84375,                 0.8814,                0.84668,                0.88252,                0.61623,                0.77608,                0.43091,                0.84959,               0.007525,               0.007525,               0.007525
                     52,                0.83515,                0.43854,                0.84384,                0.89318,                0.79136,                0.85889,                0.60618,                0.77774,                0.42809,                0.84973,              0.0074755,              0.0074755,              0.0074755
                     53,                0.83141,                0.43447,                0.83917,                0.89269,                0.85196,                0.87246,                0.62876,                0.79078,                0.42681,                 0.8523,               0.007426,               0.007426,               0.007426
                     54,                  0.841,                0.44371,                0.83666,                0.88095,                0.79101,                0.84583,                0.60035,                0.81731,                0.44164,                0.85672,              0.0073765,              0.0073765,              0.0073765
                     55,                0.81632,                0.42837,                0.84193,                0.88017,                0.85073,                0.87357,                0.62341,                0.80181,                 0.4312,                0.85051,               0.007327,               0.007327,               0.007327
                     56,                0.82915,                0.43274,                0.83487,                0.92799,                0.82804,                0.87339,                0.62244,                0.79727,                0.42685,                0.84384,              0.0072775,              0.0072775,              0.0072775
                     57,                0.83445,                0.43934,                0.83414,                0.88651,                0.81408,                0.83942,                0.60182,                0.79614,                0.43075,                 0.8491,               0.007228,               0.007228,               0.007228
                     58,                0.81507,                0.42634,                0.84162,                0.84999,                0.82486,                0.85225,                0.61699,                0.78037,                0.42578,                0.84496,              0.0071785,              0.0071785,              0.0071785
                     59,                 0.8229,                0.42536,                 0.8383,                 0.8423,                0.80882,                0.84588,                0.60705,                0.75506,                 0.4262,                0.84393,               0.007129,               0.007129,               0.007129
                     60,                0.81025,                0.42479,                0.83671,                0.88802,                0.78655,                0.85252,                0.61266,                0.76877,                0.43759,                0.84252,              0.0070795,              0.0070795,              0.0070795
                     61,                0.84874,                 0.4362,                0.83171,                0.87625,                0.81382,                 0.8664,                0.62168,                0.73762,                0.41274,                  0.843,                0.00703,                0.00703,                0.00703
                     62,                0.78813,                0.41724,                0.84091,                0.94364,                0.78216,                0.86483,                0.60296,                0.78225,                0.42871,                0.84451,              0.0069805,              0.0069805,              0.0069805
                     63,                0.80261,                0.42352,                0.83829,                0.91806,                0.79897,                0.87398,                0.62523,                0.81377,                0.43718,                0.84268,               0.006931,               0.006931,               0.006931
                     64,                0.79354,                0.42113,                0.83312,                0.89064,                0.78555,                0.85312,                0.61221,                0.81916,                0.43708,                0.84607,              0.0068815,              0.0068815,              0.0068815
                     65,                 0.7984,                0.41904,                0.83204,                0.92082,                 0.7861,                0.86482,                0.60963,                0.77589,                 0.4229,                0.84139,               0.006832,               0.006832,               0.006832
                     66,                0.79052,                0.41354,                0.83326,                0.91782,                 0.8109,                0.86807,                0.62118,                0.76224,                0.41549,                0.84319,              0.0067825,              0.0067825,              0.0067825
                     67,                0.79393,                0.41591,                 0.8298,                  0.878,                0.78565,                0.85733,                0.60465,                0.77296,                0.41983,                0.84436,               0.006733,               0.006733,               0.006733
                     68,                0.77465,                0.40978,                0.83265,                0.91103,                0.80722,                0.87075,                0.62058,                0.76292,                0.42192,                0.84086,              0.0066835,              0.0066835,              0.0066835
                     69,                0.81049,                0.42426,                0.83848,                0.93214,                0.80165,                0.86613,                 0.6222,                0.76008,                0.42502,                0.83717,               0.006634,               0.006634,               0.006634
                     70,                 0.7799,                0.40887,                 0.8315,                0.89329,                0.81111,                0.86283,                 0.6065,                 0.7483,                 0.4127,                0.83864,              0.0065845,              0.0065845,              0.0065845
                     71,                0.77091,                0.40384,                0.83304,                0.91382,                0.81246,                0.86506,                0.61957,                0.76512,                0.41265,                0.84091,               0.006535,               0.006535,               0.006535
                     72,                0.77135,                0.40529,                0.82981,                0.92391,                0.82432,                0.86246,                0.63965,                0.74004,                0.40864,                0.83921,              0.0064855,              0.0064855,              0.0064855
                     73,                0.75787,                0.40554,                0.83001,                0.87334,                0.83281,                0.87009,                0.61935,                0.75019,                0.41322,                0.84331,               0.006436,               0.006436,               0.006436
                     74,                0.75482,                0.40068,                 0.8346,                0.89919,                0.81212,                0.86915,                0.63595,                 0.7355,                 0.4081,                0.83791,              0.0063865,              0.0063865,              0.0063865
                     75,                 0.7656,                 0.4054,                0.83124,                0.90472,                0.84974,                0.86717,                 0.6181,                0.74639,                0.40213,                0.83806,               0.006337,               0.006337,               0.006337
                     76,                0.77069,                0.40082,                0.82994,                0.90218,                0.85355,                 0.8697,                0.63265,                0.75429,                    0.4,                0.83763,              0.0062875,              0.0062875,              0.0062875
                     77,                0.77537,                0.40407,                0.82917,                0.91982,                 0.7916,                0.85822,                0.59783,                0.77956,                0.42518,                0.84314,               0.006238,               0.006238,               0.006238
                     78,                0.77776,                0.40846,                0.83003,                0.92712,                0.83016,                0.87374,                0.64023,                0.74252,                0.39902,                0.83466,              0.0061885,              0.0061885,              0.0061885
                     79,                0.76372,                0.39312,                0.82884,                0.90326,                0.83692,                0.86785,                0.62062,                0.75099,                0.40391,                0.83929,               0.006139,               0.006139,               0.006139
                     80,                0.74878,                0.38901,                0.83131,                0.94547,                0.84444,                0.87788,                0.62699,                0.75236,                0.40269,                0.83707,              0.0060895,              0.0060895,              0.0060895
                     81,                 0.7569,                0.39821,                0.82625,                0.93941,                0.83502,                0.87702,                0.63206,                0.75007,                0.39987,                 0.8352,                0.00604,                0.00604,                0.00604
                     82,                0.74957,                0.39208,                0.82171,                0.90892,                0.85886,                0.88965,                0.62567,                0.76651,                0.41126,                0.84053,              0.0059905,              0.0059905,              0.0059905
                     83,                0.75644,                0.39556,                0.82701,                0.93721,                0.85349,                0.88993,                0.64443,                0.73372,                0.39348,                0.83453,               0.005941,               0.005941,               0.005941
                     84,                0.74429,                 0.3884,                0.82467,                0.93373,                0.86013,                0.88956,                0.64146,                0.72475,                0.38648,                0.83546,              0.0058915,              0.0058915,              0.0058915
                     85,                0.74781,                0.39533,                  0.822,                0.92182,                0.84028,                0.88597,                0.63213,                0.74039,                0.39534,                 0.8387,               0.005842,               0.005842,               0.005842
                     86,                0.71803,                0.37861,                0.82315,                0.91949,                0.84326,                0.88153,                  0.625,                0.74046,                0.39603,                  0.839,              0.0057925,              0.0057925,              0.0057925
                     87,                0.73352,                0.38801,                0.82667,                0.90548,                0.85908,                0.88501,                0.63614,                0.74836,                0.40283,                 0.8358,               0.005743,               0.005743,               0.005743
                     88,                0.75182,                0.39242,                0.82461,                0.90463,                0.84604,                0.88607,                0.63288,                0.73202,                0.39235,                0.83798,              0.0056935,              0.0056935,              0.0056935
                     89,                0.74477,                0.38673,                0.82344,                0.91722,                0.83794,                0.88604,                0.63918,                0.72199,                0.38327,                0.83728,               0.005644,               0.005644,               0.005644
                     90,                0.72384,                0.38365,                0.81871,                0.92988,                0.83434,                0.88889,                0.63274,                0.72373,                0.38708,                0.83803,              0.0055945,              0.0055945,              0.0055945
                     91,                 0.7228,                 0.3777,                0.82517,                0.95651,                 0.8341,                0.89058,                0.64788,                0.71684,                0.37398,                0.83669,               0.005545,               0.005545,               0.005545
                     92,                0.72221,                0.37769,                0.81789,                0.94553,                0.84007,                0.89033,                0.64536,                0.72115,                0.37835,                0.83794,              0.0054955,              0.0054955,              0.0054955
                     93,                0.73159,                0.38609,                0.82079,                0.89212,                 0.8697,                0.89664,                0.64065,                0.71528,                0.37986,                0.83655,               0.005446,               0.005446,               0.005446
                     94,                 0.7131,                0.37496,                0.82238,                0.91822,                0.84494,                0.89549,                0.65058,                0.72322,                 0.3739,                0.83606,              0.0053965,              0.0053965,              0.0053965
                     95,                0.71533,                0.37461,                0.81994,                0.91581,                0.85239,                0.89603,                0.64652,                0.71758,                0.37823,                0.83838,               0.005347,               0.005347,               0.005347
                     96,                0.70894,                0.37407,                 0.8169,                0.92143,                0.84145,                0.88611,                0.63648,                0.73563,                0.38539,                0.83693,              0.0052975,              0.0052975,              0.0052975
                     97,                0.69758,                0.36917,                0.82005,                0.89819,                0.85618,                0.89444,                0.65803,                0.72693,                0.37534,                0.83912,               0.005248,               0.005248,               0.005248
                     98,                0.70754,                0.37388,                0.81857,                 0.9003,                0.85546,                0.89329,                0.64527,                0.73133,                0.39144,                0.83838,              0.0051985,              0.0051985,              0.0051985
                     99,                0.70846,                0.37349,                0.81922,                0.95029,                0.81965,                0.88699,                0.65115,                0.72903,                0.38607,                0.83535,               0.005149,               0.005149,               0.005149
                    100,                0.71174,                0.37168,                0.81629,                0.92712,                0.82403,                0.88917,                0.64397,                0.72286,                0.37584,                0.83745,              0.0050995,              0.0050995,              0.0050995
                    101,                0.68446,                0.37136,                0.81947,                0.92865,                0.84296,                0.88993,                0.63355,                0.72289,                0.39171,                0.84327,                0.00505,                0.00505,                0.00505
                    102,                0.69953,                0.37486,                0.81707,                0.94004,                0.86102,                0.89946,                0.64908,                0.72813,                0.37748,                0.83824,              0.0050005,              0.0050005,              0.0050005
                    103,                0.69883,                0.36944,                0.81786,                0.93136,                0.85732,                0.88926,                0.64759,                0.74036,                 0.3891,                0.83808,               0.004951,               0.004951,               0.004951
                    104,                0.69932,                0.37005,                0.81796,                0.92619,                0.85144,                0.88843,                0.64974,                0.72284,                0.37965,                 0.8346,              0.0049015,              0.0049015,              0.0049015
                    105,                0.68591,                0.36452,                0.81984,                0.90995,                0.85811,                0.88488,                0.64203,                0.73401,                 0.3779,                0.83787,               0.004852,               0.004852,               0.004852
                    106,                0.71374,                  0.367,                 0.8202,                0.92884,                0.82571,                 0.8751,                0.62796,                0.71794,                 0.3861,                0.83583,              0.0048025,              0.0048025,              0.0048025
                    107,                0.68067,                0.36122,                0.81561,                0.91402,                0.82629,                0.87564,                 0.6322,                0.71841,                0.37336,                0.83877,               0.004753,               0.004753,               0.004753
                    108,                0.69526,                0.36685,                0.81521,                0.93457,                0.83719,                0.88734,                0.65139,                0.70876,                 0.3651,                0.83439,              0.0047035,              0.0047035,              0.0047035
                    109,                0.70217,                0.36715,                0.81657,                0.93301,                0.85367,                0.88643,                 0.6393,                0.73306,                0.36942,                0.83365,               0.004654,               0.004654,               0.004654
                    110,                0.69603,                0.36383,                0.81563,                0.94129,                0.85425,                0.89248,                 0.6537,                0.71259,                0.36563,                0.83335,              0.0046045,              0.0046045,              0.0046045
                    111,                0.69997,                0.36725,                0.81892,                0.93916,                0.84281,                0.89666,                0.64888,                0.70835,                0.36994,                0.83272,               0.004555,               0.004555,               0.004555
                    112,                0.67115,                0.35846,                0.81557,                0.90393,                0.84785,                0.89047,                0.64285,                0.71961,                 0.3789,                0.83512,              0.0045055,              0.0045055,              0.0045055
                    113,                0.68034,                0.36108,                0.81099,                0.89168,                 0.8655,                0.88297,                 0.6489,                0.71832,                0.38063,                0.83474,               0.004456,               0.004456,               0.004456
                    114,                0.68655,                0.36528,                0.81162,                0.92341,                0.82767,                0.87756,                 0.6563,                0.72399,                0.37875,                0.83531,              0.0044065,              0.0044065,              0.0044065
                    115,                0.67053,                0.35846,                0.80916,                0.86837,                0.85423,                 0.8823,                0.65617,                0.69689,                  0.354,                0.83548,               0.004357,               0.004357,               0.004357
                    116,                0.66818,                0.35311,                0.80986,                0.89634,                0.85445,                0.88467,                0.64256,                0.73119,                0.37297,                0.83787,              0.0043075,              0.0043075,              0.0043075
                    117,                0.67397,                0.35179,                0.81394,                0.95305,                0.83734,                0.89167,                 0.6523,                0.70703,                0.37135,                 0.8386,               0.004258,               0.004258,               0.004258
                    118,                 0.6757,                0.35732,                0.81033,                0.94853,                0.82612,                0.87865,                0.65443,                0.72248,                0.37254,                0.83783,              0.0042085,              0.0042085,              0.0042085
                    119,                0.66908,                0.34744,                0.81687,                0.92448,                0.84979,                0.89178,                0.64871,                0.72416,                0.37222,                0.83835,               0.004159,               0.004159,               0.004159
                    120,                0.66122,                0.34818,                0.81552,                0.91622,                0.85623,                0.88855,                0.64741,                0.71296,                0.36448,                0.83854,              0.0041095,              0.0041095,              0.0041095
                    121,                0.64181,                0.34708,                0.80919,                0.90669,                   0.86,                0.88827,                 0.6617,                 0.7103,                0.35729,                0.83698,                0.00406,                0.00406,                0.00406
                    122,                 0.6625,                0.34853,                0.81189,                0.93412,                0.84963,                 0.8893,                0.65642,                0.70842,                0.36688,                0.83735,              0.0040105,              0.0040105,              0.0040105
                    123,                0.66933,                0.34856,                0.81222,                0.94027,                 0.8274,                0.88566,                0.65498,                0.71829,                0.36275,                0.83818,               0.003961,               0.003961,               0.003961
                    124,                0.65634,                0.34422,                0.80911,                0.93504,                0.84225,                0.88776,                  0.654,                0.71829,                0.35699,                0.83451,              0.0039115,              0.0039115,              0.0039115
                    125,                0.66251,                0.34961,                0.81286,                0.91809,                0.83769,                0.88306,                0.64634,                0.71908,                0.36753,                0.83207,               0.003862,               0.003862,               0.003862
                    126,                0.65189,                0.34082,                0.81158,                0.93119,                 0.8405,                0.88445,                0.65095,                0.70785,                 0.3626,                0.83272,              0.0038125,              0.0038125,              0.0038125
                    127,                0.66386,                0.34526,                0.80812,                0.92425,                0.83699,                 0.8845,                 0.6404,                0.71543,                0.35649,                0.83523,               0.003763,               0.003763,               0.003763
                    128,                0.65098,                0.34117,                0.80595,                0.93455,                0.84323,                0.88519,                0.64851,                0.69601,                0.35086,                0.83247,              0.0037135,              0.0037135,              0.0037135
                    129,                0.65377,                0.34602,                0.81063,                0.91842,                0.83442,                0.87457,                0.64571,                0.70713,                0.36037,                0.83196,               0.003664,               0.003664,               0.003664
                    130,                0.64051,                0.34163,                 0.8078,                0.91741,                0.82956,                0.87874,                0.63663,                0.70034,                0.36339,                0.83163,              0.0036145,              0.0036145,              0.0036145
                    131,                0.64288,                0.34082,                0.80709,                0.89887,                0.85203,                0.87745,                0.64408,                0.71338,                0.36075,                0.83647,               0.003565,               0.003565,               0.003565
                    132,                0.63948,                0.33798,                0.80868,                0.92201,                0.83589,                0.88078,                0.64572,                0.70114,                0.35535,                0.83395,              0.0035155,              0.0035155,              0.0035155
                    133,                0.64622,                0.33917,                0.80851,                0.94888,                0.80471,                0.87734,                 0.6426,                0.70126,                0.36764,                 0.8332,               0.003466,               0.003466,               0.003466
                    134,                0.62885,                0.33321,                0.80604,                0.90372,                0.84459,                 0.8817,                0.64453,                0.70793,                0.36152,                0.83486,              0.0034165,              0.0034165,              0.0034165
                    135,                0.63511,                0.33483,                0.80998,                 0.9494,                0.83347,                0.88802,                   0.65,                0.70585,                0.35686,                 0.8334,               0.003367,               0.003367,               0.003367
                    136,                0.63101,                0.33289,                0.80512,                0.95429,                0.82802,                0.89259,                0.65252,                0.69893,                0.35562,                0.83394,              0.0033175,              0.0033175,              0.0033175
                    137,                0.63416,                0.33313,                0.80628,                0.95907,                0.82687,                0.89054,                0.64989,                0.71722,                0.34524,                0.83545,               0.003268,               0.003268,               0.003268
                    138,                0.62457,                0.32429,                0.80669,                 0.9411,                0.84582,                0.89306,                0.65121,                 0.7027,                0.35541,                0.83367,              0.0032185,              0.0032185,              0.0032185
                    139,                0.62872,                0.33393,                0.80338,                0.94509,                0.85591,                0.89204,                0.66335,                0.69618,                0.35046,                0.83219,               0.003169,               0.003169,               0.003169
                    140,                0.63595,                0.33514,                0.80463,                0.89884,                 0.8722,                0.89156,                0.66763,                0.69123,                0.35334,                0.83172,              0.0031195,              0.0031195,              0.0031195
                    141,                0.63456,                0.33783,                0.80585,                0.94836,                0.84865,                0.89855,                0.65489,                0.70611,                0.35823,                 0.8328,                0.00307,                0.00307,                0.00307
                    142,                0.62875,                0.33189,                0.80076,                  0.954,                  0.846,                 0.9005,                0.67005,                0.69609,                0.35222,                0.83248,              0.0030205,              0.0030205,              0.0030205
                    143,                0.62445,                0.32697,                0.80349,                 0.9459,                0.84967,                0.89762,                0.66295,                0.71516,                0.35572,                0.83665,               0.002971,               0.002971,               0.002971
                    144,                0.62464,                0.32724,                0.80582,                0.91971,                0.84761,                0.89403,                0.65863,                0.71501,                0.35547,                0.83386,              0.0029215,              0.0029215,              0.0029215
                    145,                0.61315,                 0.3212,                0.80844,                0.94179,                0.84568,                0.89672,                0.65778,                0.69528,                0.34597,                0.82989,               0.002872,               0.002872,               0.002872
                    146,                0.61001,                 0.3243,                0.80332,                0.92756,                0.83733,                0.89081,                0.65976,                0.69012,                0.34879,                0.82923,              0.0028225,              0.0028225,              0.0028225
                    147,                0.60345,                0.32109,                0.80304,                0.90583,                0.85458,                0.88546,                0.64861,                0.70021,                0.35033,                0.83005,               0.002773,               0.002773,               0.002773
                    148,                0.60229,                0.31966,                0.80148,                0.91737,                0.86461,                 0.8917,                0.65759,                0.69461,                0.34024,                0.83123,              0.0027235,              0.0027235,              0.0027235
                    149,                0.58836,                0.31493,                0.80184,                 0.9242,                0.85465,                0.89627,                0.65497,                0.69652,                0.34021,                0.83552,               0.002674,               0.002674,               0.002674
                    150,                0.60489,                0.31699,                0.80296,                0.94027,                 0.8275,                0.88784,                0.65199,                0.69441,                0.34737,                0.83392,              0.0026245,              0.0026245,              0.0026245
                    151,                0.61435,                0.32452,                0.80319,                 0.9643,                0.83364,                0.89484,                0.65805,                0.69765,                0.34965,                0.83303,               0.002575,               0.002575,               0.002575
                    152,                0.61547,                0.32006,                0.80518,                0.93447,                0.85375,                0.90433,                0.65996,                0.68917,                0.34144,                0.83366,              0.0025255,              0.0025255,              0.0025255
                    153,                0.59395,                0.31408,                0.80216,                0.93778,                0.84984,                0.89634,                 0.6635,                0.69898,                 0.3363,                0.83516,               0.002476,               0.002476,               0.002476
                    154,                0.59538,                0.31409,                0.80281,                0.94038,                0.85213,                0.88845,                0.65329,                0.70803,                 0.3486,                0.83425,              0.0024265,              0.0024265,              0.0024265
                    155,                0.60471,                0.31804,                0.79959,                0.94652,                0.84173,                0.88973,                0.66371,                0.69498,                0.35155,                0.83302,               0.002377,               0.002377,               0.002377
                    156,                 0.5853,                0.31024,                0.79997,                0.94516,                0.84051,                0.89114,                0.65804,                0.69384,                0.34193,                0.83282,              0.0023275,              0.0023275,              0.0023275
                    157,                0.59787,                0.31633,                 0.7987,                0.93901,                0.83711,                0.89685,                0.65894,                0.70687,                 0.3467,                0.83371,               0.002278,               0.002278,               0.002278
                    158,                0.60164,                0.31379,                0.80046,                0.90561,                0.87239,                0.90054,                0.65437,                0.69871,                0.33937,                0.83132,              0.0022285,              0.0022285,              0.0022285
                    159,                0.59162,                 0.3081,                0.80194,                0.92899,                0.83486,                0.89774,                0.65197,                0.70472,                0.34685,                0.83339,               0.002179,               0.002179,               0.002179
                    160,                0.59673,                0.31309,                0.79839,                0.93604,                0.83189,                0.89676,                0.65903,                0.69954,                0.34332,                0.83474,              0.0021295,              0.0021295,              0.0021295
                    161,                0.58916,                0.31012,                0.79844,                0.90861,                 0.8676,                0.89954,                0.66102,                0.69597,                 0.3405,                0.83229,                0.00208,                0.00208,                0.00208
