                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     11,                0.75133,                0.61902,                0.96922,                0.83297,                0.59769,                0.69081,                0.56222,                0.85285,                0.77701,                0.97379,                0.00901,                0.00901,                0.00901
                     12,                0.74522,                 0.6089,                0.96191,                 0.7729,                0.72599,                 0.7567,                0.58243,                0.86884,                 0.6734,                0.96976,               0.008911,               0.008911,               0.008911
                     13,                0.73704,                0.59542,                0.95839,                0.77194,                0.69392,                0.72847,                0.57814,                0.84793,                0.70814,                0.96689,               0.008812,               0.008812,               0.008812
                     14,                0.73291,                0.58208,                0.95533,                 0.7409,                0.71877,                0.73596,                0.58292,                0.83952,                0.65374,                0.96275,               0.008713,               0.008713,               0.008713
                     15,                0.72194,                0.57501,                 0.9574,                0.72003,                0.69521,                0.72035,                0.57756,                 0.8143,                0.67123,                0.95988,               0.008614,               0.008614,               0.008614
                     16,                0.71942,                0.57137,                0.94946,                0.75049,                0.71964,                0.74692,                0.58957,                 0.8127,                0.65968,                0.94999,               0.008515,               0.008515,               0.008515
                     17,                0.71042,                0.55377,                0.94767,                0.78776,                0.71135,                0.73812,                0.58719,                0.80912,                0.64752,                 0.9539,               0.008416,               0.008416,               0.008416
                     18,                0.70272,                0.55055,                0.94421,                0.80868,                0.72249,                0.76141,                0.59502,                 0.8176,                0.62016,                0.95628,               0.008317,               0.008317,               0.008317
                     19,                 0.6975,                0.54235,                0.94486,                0.79497,                0.71602,                0.76254,                0.59825,                 0.7912,                0.61771,                0.94806,               0.008218,               0.008218,               0.008218
                     20,                0.69298,                0.53307,                0.94199,                0.79749,                0.72797,                0.76472,                0.59989,                0.79662,                0.60374,                0.94355,               0.008119,               0.008119,               0.008119
                     21,                0.68946,                0.52637,                0.93936,                0.75902,                0.72194,                 0.7512,                0.59728,                0.79715,                0.61567,                0.94354,                0.00802,                0.00802,                0.00802
                     22,                0.68665,                0.52449,                0.93671,                0.78306,                0.65488,                0.70527,                 0.5803,                0.80425,                0.69917,                 0.9512,               0.007921,               0.007921,               0.007921
                     23,                0.67935,                0.51691,                0.93666,                0.77555,                0.67915,                0.71752,                0.58705,                0.79122,                0.67078,                0.94846,               0.007822,               0.007822,               0.007822
                     24,                0.67028,                0.50913,                0.93241,                0.78363,                0.69364,                0.73833,                0.59338,                0.78708,                0.63981,                0.94715,               0.007723,               0.007723,               0.007723
                     25,                0.67358,                 0.5015,                0.93298,                0.78959,                0.69104,                0.73419,                 0.5938,                0.78149,                0.63981,                0.94284,               0.007624,               0.007624,               0.007624
                     26,                0.66603,                0.50111,                0.93126,                0.77484,                0.68894,                0.73527,                0.59304,                0.77953,                0.64643,                0.93948,               0.007525,               0.007525,               0.007525
                     27,                0.66923,                0.49742,                0.93073,                0.79446,                0.69611,                0.74448,                0.59642,                0.78398,                0.64608,                0.94013,               0.007426,               0.007426,               0.007426
                     28,                0.66352,                0.48821,                0.92906,                0.80118,                0.71925,                0.76626,                0.60807,                0.77435,                0.61647,                0.93636,               0.007327,               0.007327,               0.007327
                     29,                 0.6578,                0.48127,                0.92493,                0.78408,                0.69553,                0.73643,                0.59712,                0.78533,                0.65712,                0.93968,               0.007228,               0.007228,               0.007228
                     30,                0.65104,                0.48143,                0.92417,                0.80011,                0.69001,                0.73346,                0.59585,                0.77744,                0.64914,                0.94293,               0.007129,               0.007129,               0.007129
                     31,                0.65014,                0.47778,                0.92338,                0.82232,                0.74456,                0.78684,                0.61525,                0.76145,                0.56432,                0.93652,                0.00703,                0.00703,                0.00703
                     32,                0.65327,                0.47652,                0.92547,                0.81561,                  0.746,                0.78874,                 0.6151,                 0.7613,                0.56925,                0.93654,               0.006931,               0.006931,               0.006931
                     33,                0.64418,                0.46931,                0.92299,                0.81143,                 0.7271,                0.77283,                0.61144,                0.76188,                0.58698,                0.93898,               0.006832,               0.006832,               0.006832
                     34,                0.64566,                0.46669,                  0.922,                0.82899,                0.70444,                0.75444,                0.60431,                 0.7652,                0.60693,                0.94122,               0.006733,               0.006733,               0.006733
                     35,                0.64006,                0.46153,                0.92289,                0.81883,                0.71058,                0.75902,                0.60649,                0.76316,                0.60959,                0.94024,               0.006634,               0.006634,               0.006634
                     36,                0.63175,                0.45324,                0.92056,                0.82054,                0.70232,                0.75492,                  0.607,                0.76143,                0.61381,                0.93996,               0.006535,               0.006535,               0.006535
                     37,                0.62567,                0.45289,                0.91751,                0.83313,                0.70685,                0.76116,                0.61052,                0.75841,                0.60192,                0.93808,               0.006436,               0.006436,               0.006436
                     38,                0.63132,                 0.4528,                0.91689,                0.84466,                0.71027,                 0.7653,                 0.6113,                0.75632,                0.60043,                0.93584,               0.006337,               0.006337,               0.006337
                     39,                0.62878,                0.45086,                 0.9186,                0.83073,                0.72616,                0.77155,                0.61377,                0.75618,                0.59338,                0.93526,               0.006238,               0.006238,               0.006238
                     40,                0.61763,                0.44242,                0.91522,                0.82142,                0.72337,                0.77066,                0.61333,                0.75522,                0.59695,                0.93395,               0.006139,               0.006139,               0.006139
                     41,                0.61448,                0.44143,                0.91432,                 0.8211,                0.72875,                0.77217,                0.61475,                0.75365,                0.59367,                0.93413,                0.00604,                0.00604,                0.00604
                     42,                 0.6124,                0.43433,                0.91394,                0.82152,                0.73017,                0.77532,                0.61536,                 0.7533,                0.59344,                0.93306,               0.005941,               0.005941,               0.005941
                     43,                0.61439,                  0.435,                0.91359,                0.82234,                0.73148,                0.77496,                 0.6138,                0.75393,                0.59113,                0.93291,               0.005842,               0.005842,               0.005842
                     44,                0.61451,                0.43119,                0.90998,                0.82657,                0.73531,                0.77767,                0.61433,                0.75386,                0.58422,                0.93313,               0.005743,               0.005743,               0.005743
                     45,                0.60953,                0.42781,                0.90869,                0.82988,                0.73159,                0.77582,                0.61378,                0.75507,                0.58945,                0.93377,               0.005644,               0.005644,               0.005644
                     46,                0.61153,                0.42941,                0.91125,                0.82871,                 0.7267,                0.77296,                0.61219,                0.75553,                0.59336,                0.93319,               0.005545,               0.005545,               0.005545
                     47,                0.60472,                0.42215,                0.90843,                0.83306,                0.71942,                0.77087,                0.61178,                0.75631,                0.59662,                0.93316,               0.005446,               0.005446,               0.005446
                     48,                0.60559,                0.41788,                0.90708,                0.84051,                 0.7176,                0.77123,                0.61223,                0.75602,                0.59554,                0.93266,               0.005347,               0.005347,               0.005347
                     49,                 0.5968,                0.41224,                0.90498,                0.83786,                0.71808,                0.77037,                0.61224,                0.75544,                 0.5973,                 0.9319,               0.005248,               0.005248,               0.005248
                     50,                0.59499,                0.41471,                0.90683,                0.83901,                0.71875,                0.76935,                0.61214,                0.75422,                0.59879,                0.93138,               0.005149,               0.005149,               0.005149
                     51,                0.60067,                0.41535,                0.90464,                0.83398,                0.72004,                0.76923,                0.61265,                0.75317,                0.59749,                0.93119,                0.00505,                0.00505,                0.00505
                     52,                0.59668,                0.40989,                0.90538,                0.82667,                0.72139,                0.76785,                0.61277,                0.75298,                0.59813,                0.93115,               0.004951,               0.004951,               0.004951
                     53,                0.58648,                0.40299,                0.90458,                0.82577,                 0.7204,                0.76674,                0.61183,                0.75325,                0.60198,                0.93136,               0.004852,               0.004852,               0.004852
                     54,                0.58651,                0.40018,                0.90141,                0.83449,                 0.7138,                0.76486,                0.61096,                0.75381,                0.60438,                0.93132,               0.004753,               0.004753,               0.004753
                     55,                0.58221,                0.39779,                0.90083,                0.83218,                0.71478,                0.76407,                0.61126,                0.75292,                0.60674,                0.93115,               0.004654,               0.004654,               0.004654
                     56,                0.58179,                0.39461,                0.89863,                0.83399,                0.71458,                0.76364,                0.61157,                0.75221,                0.60642,                0.93083,               0.004555,               0.004555,               0.004555
                     57,                0.58012,                 0.3947,                 0.8984,                0.83328,                 0.7158,                0.76428,                0.61148,                0.75168,                0.60473,                 0.9303,               0.004456,               0.004456,               0.004456
                     58,                0.57988,                0.39179,                  0.899,                0.83301,                0.71614,                0.76394,                0.61152,                0.75145,                0.60491,                0.93025,               0.004357,               0.004357,               0.004357
                     59,                0.57262,                0.39003,                0.89642,                0.83553,                  0.716,                0.76459,                0.61194,                0.75086,                0.60382,                0.93005,               0.004258,               0.004258,               0.004258
                     60,                0.57179,                0.38748,                  0.898,                0.83677,                  0.715,                0.76467,                0.61206,                0.75055,                0.60447,                0.92992,               0.004159,               0.004159,               0.004159
                     61,                0.56587,                0.38366,                0.89728,                0.83661,                0.71561,                0.76588,                0.61266,                0.75008,                0.60375,                0.92981,                0.00406,                0.00406,                0.00406
                     62,                0.56845,                0.38504,                0.89583,                0.84033,                0.71589,                0.76623,                0.61277,                0.74968,                0.60424,                0.92981,               0.003961,               0.003961,               0.003961
                     63,                 0.5594,                0.37516,                0.89329,                0.83744,                0.71471,                0.76433,                0.61275,                0.74951,                0.60611,                0.92982,               0.003862,               0.003862,               0.003862
                     64,                0.56289,                0.37835,                0.89223,                0.83893,                0.71464,                0.76398,                0.61278,                0.74875,                0.60655,                0.92957,               0.003763,               0.003763,               0.003763
                     65,                0.55999,                0.37223,                0.89341,                0.84379,                0.71341,                0.76443,                0.61319,                0.74836,                0.60829,                0.92949,               0.003664,               0.003664,               0.003664
                     66,                0.55627,                0.37314,                0.89416,                0.84303,                0.71367,                0.76406,                0.61324,                0.74793,                0.60832,                0.92937,               0.003565,               0.003565,               0.003565
                     67,                0.55681,                0.36955,                0.89181,                0.84263,                0.71305,                0.76355,                 0.6129,                0.74802,                0.60973,                0.92926,               0.003466,               0.003466,               0.003466
                     68,                0.55636,                0.36897,                0.89205,                0.83654,                0.71413,                0.76319,                0.61295,                0.74838,                0.61136,                0.92927,               0.003367,               0.003367,               0.003367
                     69,                0.55068,                0.36393,                0.88928,                0.83403,                0.71465,                0.76323,                0.61262,                0.74852,                0.61334,                0.92942,               0.003268,               0.003268,               0.003268
                     70,                0.54809,                0.36294,                0.88698,                0.83157,                0.71509,                0.76232,                0.61261,                0.74904,                 0.6139,                0.92973,               0.003169,               0.003169,               0.003169
                     71,                0.54761,                0.35976,                  0.888,                0.84756,                0.71085,                0.76245,                0.61257,                0.74926,                0.61478,                0.92975,                0.00307,                0.00307,                0.00307
                     72,                0.54612,                0.36092,                0.88863,                0.84989,                0.70886,                0.76243,                0.61266,                0.75004,                0.61525,                0.93006,               0.002971,               0.002971,               0.002971
                     73,                0.54477,                0.35694,                0.88818,                 0.8484,                0.71092,                0.76311,                0.61293,                0.74984,                0.61445,                0.92999,               0.002872,               0.002872,               0.002872
                     74,                0.53428,                0.34642,                0.88434,                0.84854,                0.71064,                0.76273,                0.61288,                0.74999,                0.61509,                0.93024,               0.002773,               0.002773,               0.002773
                     75,                0.53465,                0.34977,                0.88377,                0.84065,                0.71251,                0.76248,                 0.6129,                0.75022,                 0.6156,                 0.9304,               0.002674,               0.002674,               0.002674
                     76,                0.52962,                0.34674,                0.88407,                 0.8378,                0.71397,                0.76244,                 0.6132,                0.75007,                 0.6146,                0.93032,               0.002575,               0.002575,               0.002575
                     77,                0.53131,                0.34581,                0.88453,                0.83609,                0.71377,                0.76244,                0.61295,                0.75015,                0.61619,                0.93046,               0.002476,               0.002476,               0.002476
                     78,                0.52929,                0.34271,                0.88286,                0.83878,                0.71391,                0.76254,                0.61313,                 0.7499,                0.61546,                0.93058,               0.002377,               0.002377,               0.002377
                     79,                0.52721,                 0.3416,                0.88313,                0.83717,                0.71408,                0.76265,                0.61318,                0.74989,                0.61527,                0.93059,               0.002278,               0.002278,               0.002278
                     80,                0.52427,                0.34131,                0.88241,                0.83657,                0.71361,                0.76254,                0.61343,                0.74955,                0.61489,                0.93061,               0.002179,               0.002179,               0.002179
                     81,                0.51413,                0.33264,                0.87983,                0.83383,                0.71488,                0.76315,                0.61374,                0.74951,                0.61382,                0.93057,                0.00208,                0.00208,                0.00208
                     82,                0.51662,                0.33206,                0.87824,                0.83317,                0.71519,                0.76324,                  0.614,                0.74905,                0.61325,                0.93048,               0.001981,               0.001981,               0.001981
